mbti,function_pair,danceability_mean,danceability_stdev,energy_mean,energy_stdev,loudness_mean,loudness_stdev,mode_mean,mode_stdev,speechiness_mean,speechiness_stdev,acousticness_mean,acousticness_stdev,liveness_mean,liveness_stdev,valence_mean,valence_stdev,tempo_mean,tempo_stdev,instrumentalness_mean,instrumentalness_stdev,Cminor_count,CMajor_count,C#/Dbminor_count,C#/DbMajor_count,DMajor_count,D#_EbMajor_count,Eminor_count,EMajor_count,Fminor_count,FMajor_count,F#/Gbminor_count,GMajor_count,G#/Abminor_count,G#/AbMajor_count,Aminor_count,AMajor_count,A#/Bbminor_count,BMajor_count,Dminor_count,D#_Ebminor_count,Gminor_count,A#/BbMajor_count,F#/GbMajor_count,Bminor_count
INFP,NF,0.49396,0.1248674333778321,0.5180600000000001,0.1782226777296953,-7.731660000000001,3.073259823585585,0.7,0.4629100498862757,0.067054,0.0782747573406311,0.3986910000000001,0.3119491932222951,0.160912,0.1360031551854888,0.3403299999999999,0.1726483464462149,117.59326,33.03141259518068,0.0222570458,0.0962560512802273,1.0,5.0,1.0,3.0,2.0,5.0,2.0,2.0,4.0,3.0,1.0,3.0,1.0,2.0,0.0,2.0,1.0,2.0,1.0,0.0,2.0,5.0,1.0,1.0
INFP,NF,0.782,0.0837749658189078,0.7861400000000001,0.1023756607713344,-5.50778,1.8164395010063847,0.36,0.4848732213850611,0.1103279999999999,0.0785078731005719,0.1434058,0.1136828892782597,0.1872859999999999,0.1576691977605295,0.64886,0.2260063219271098,113.21958,29.87983093557203,0.0019953552,0.008478226792922,0.0,2.0,6.0,1.0,0.0,0.0,5.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,5.0,5.0,3.0,1.0,4.0,0.0,0.0,1.0,2.0,5.0
INFP,NF,0.55496,0.1116221688170793,0.5871900000000001,0.1924007003360328,-7.8027,3.963278478219561,0.78,0.4184519575964802,0.051402,0.0368639002111213,0.26547266,0.298647958447059,0.163516,0.1081544858061837,0.4002099999999999,0.2067045137881807,121.35158,31.602082147942497,0.0831512176,0.2133021911730901,3.0,5.0,2.0,0.0,4.0,1.0,1.0,0.0,0.0,5.0,1.0,6.0,0.0,7.0,1.0,4.0,2.0,1.0,0.0,0.0,1.0,5.0,1.0,0.0
INFP,NF,0.265912,0.1536829835892639,0.2474819999999999,0.1455594411018314,-16.241120000000002,4.443627712872923,0.52,0.5046720495044484,0.042588,0.0223874203014796,0.7955827999999999,0.2750858963739085,0.1129539999999999,0.0459787937365628,0.088394,0.0968577589740202,114.47698,33.267337348590104,0.7288440509999999,0.298694110741644,0.0,7.0,2.0,0.0,4.0,4.0,0.0,1.0,2.0,4.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,0.0,5.0,1.0,5.0,0.0,2.0,0.0
INFP,NF,0.37902,0.1085160554282834,0.2134194,0.135979456737901,-14.85006,5.537834751147817,0.72,0.4535573676110727,0.0409039999999999,0.0138532683832357,0.8455199999999999,0.1759605985580236,0.1429339999999999,0.0914409000839518,0.176054,0.1257858062950909,113.91954,31.30634049570568,0.202894948,0.3119831611564541,0.0,4.0,2.0,5.0,7.0,2.0,1.0,3.0,2.0,3.0,1.0,3.0,1.0,2.0,1.0,5.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,3.0
INFP,NF,0.5210199999999999,0.1347777444838845,0.616394,0.2016094288469664,-7.42614,4.056262525266029,0.6,0.4948716593053935,0.0586379999999999,0.0595280859454302,0.2704939879999999,0.3037766252937581,0.210634,0.1763010558385738,0.362168,0.193277702758682,130.5741,34.99009450981981,0.0833110496,0.1916770825083002,3.0,3.0,0.0,2.0,4.0,0.0,2.0,3.0,3.0,1.0,4.0,3.0,1.0,2.0,3.0,6.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,3.0
INFP,NF,0.58044,0.1224268477958347,0.6563,0.2071369703597017,-7.994980000000001,4.713601857282772,0.68,0.4712120714991611,0.096152,0.0797815978986715,0.138505608,0.2145585531891325,0.220374,0.1508862009487106,0.422226,0.1947194599564057,135.67188,27.54066880135852,0.1840258953999999,0.2899178546548498,1.0,2.0,0.0,1.0,4.0,1.0,2.0,1.0,2.0,0.0,2.0,7.0,3.0,2.0,1.0,6.0,1.0,5.0,1.0,1.0,1.0,1.0,4.0,1.0
INFP,NF,0.6004200000000001,0.1422505822949955,0.462272,0.2458002873082461,-8.769340000000001,4.1701858354813135,0.86,0.3505098327538654,0.069452,0.0818528950281527,0.4701108,0.3720020884615503,0.15419,0.1203840440474753,0.397164,0.1997708633941008,114.7619,29.82754674502298,0.0008043309999999,0.0030136751285826,0.0,7.0,0.0,2.0,6.0,2.0,0.0,6.0,0.0,3.0,2.0,4.0,0.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,1.0,3.0,4.0,1.0
INFP,NF,0.5699200000000001,0.1542858253967853,0.63832,0.2281850698938232,-8.41272,3.9566116097241695,0.5,0.5050762722761054,0.062326,0.0500054601508471,0.221386822,0.2773708143002581,0.171108,0.1028576207131756,0.5349999999999999,0.2384363176007807,121.6865,34.12110101056925,0.1396305414,0.254875968299595,0.0,3.0,0.0,1.0,4.0,0.0,5.0,2.0,4.0,3.0,2.0,4.0,0.0,1.0,4.0,1.0,2.0,0.0,1.0,0.0,0.0,2.0,4.0,7.0
INFP,NF,0.6245714285714286,0.1208284454402738,0.658642857142857,0.1694945021037149,-4.523321428571429,1.6548499999960034,0.7857142857142857,0.4178554470186726,0.0565428571428571,0.0456658266635755,0.3637189285714285,0.2390593254177295,0.1765642857142857,0.1286018812554227,0.4856428571428571,0.2192474019924142,120.20078571428569,28.11372532116408,0.0002370978571428,0.0012470195724394,0.0,3.0,0.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0
INFP,NF,0.5130857142857143,0.1240375586924644,0.2288171428571428,0.130722900657469,-13.83294285714286,4.4705673014326335,0.8571428571428571,0.355035801248363,0.0653085714285714,0.0698566867885647,0.7934571428571429,0.184608702690972,0.1484228571428571,0.0736242450703901,0.2732885714285714,0.1561162175911201,116.98225714285714,38.95488850871031,0.1405864205714286,0.2829868957217086,1.0,4.0,1.0,0.0,4.0,1.0,0.0,5.0,0.0,4.0,0.0,3.0,1.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0
INFP,NF,0.5022631578947369,0.1371244619513012,0.4855868421052632,0.1964922117582528,-8.90671052631579,4.273893009245879,0.7894736842105263,0.4131549501122742,0.0443026315789473,0.0269125961349971,0.4859162631578949,0.3028307133926062,0.1223263157894737,0.0670652110412372,0.342021052631579,0.2024627441976701,124.37976315789474,37.04370114048584,0.0890611,0.2382066838090033,0.0,0.0,0.0,2.0,3.0,0.0,1.0,5.0,2.0,3.0,1.0,3.0,0.0,5.0,1.0,3.0,0.0,1.0,1.0,0.0,2.0,3.0,2.0,0.0
INFP,NF,0.5869599999999999,0.1266502431171478,0.50978,0.1532417444591974,-7.58054,2.4004800473136663,0.62,0.4903143514780145,0.059612,0.0474596268378907,0.5416771,0.2923049682355637,0.17772,0.1222280354626598,0.427042,0.2360801075473997,113.64368,33.096570516854804,0.0178940298,0.0892754509412322,1.0,3.0,3.0,4.0,5.0,0.0,1.0,3.0,2.0,3.0,3.0,0.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,5.0,1.0,1.0
INFP,NF,0.6436,0.1577655196285724,0.71328,0.1521359542364281,-5.520579999999999,2.098819639993988,0.58,0.4985693819032897,0.069736,0.054604458067234,0.135370952,0.1946116479305118,0.2199259999999999,0.1522618418838993,0.58492,0.2133198078195348,120.0176,24.377933874715467,0.0165461014,0.0832647456398922,2.0,5.0,1.0,5.0,3.0,0.0,2.0,0.0,3.0,3.0,2.0,5.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,4.0
INFP,NF,0.56462,0.1140219975196336,0.6498999999999999,0.1834702055553725,-7.95124,2.7135344190308897,0.56,0.5014265364224069,0.04426,0.031922169380529,0.22567794,0.2617274135271439,0.1823759999999999,0.1369252880745033,0.5397280000000001,0.2551056564145411,123.78642000000002,29.63263433645344,0.0879077901999999,0.2068791775287511,0.0,9.0,2.0,0.0,5.0,0.0,3.0,3.0,0.0,1.0,1.0,2.0,3.0,0.0,4.0,4.0,3.0,1.0,0.0,0.0,2.0,2.0,1.0,4.0
INFP,NF,0.4788333333333334,0.12232411211939,0.456375,0.1776309835145542,-8.358833333333333,3.199172877705935,0.9583333333333334,0.2041241452319315,0.0347208333333333,0.013292233075933,0.6065833333333334,0.282250658067807,0.1727541666666666,0.0834473798227083,0.3527916666666666,0.1822759444565744,113.48570833333332,33.06861456647397,0.0707536833333333,0.1938387299729018,0.0,1.0,0.0,1.0,3.0,1.0,1.0,3.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0
INFP,NF,0.5869,0.1301779753382187,0.5151500000000001,0.2091391566448169,-8.069150000000002,2.9560531879518,0.55,0.5104177855340405,0.07568,0.0961980063257686,0.383283,0.2568592948657832,0.155675,0.0849686126259511,0.417375,0.2169603938510436,119.86664999999998,21.44429761344984,0.087369196,0.2381865136075649,2.0,3.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,3.0,0.0
INFP,NF,0.5860967741935483,0.149718036063063,0.573258064516129,0.2087650941037055,-8.044096774193548,3.961251867401169,0.5161290322580645,0.5080005080007621,0.0750387096774193,0.076804629536764,0.3368217741935485,0.2980465041302235,0.162616129032258,0.1047591876536347,0.4045774193548386,0.2362445000554544,120.90625806451614,28.730127911268504,0.0244112174193548,0.0757424781934944,1.0,5.0,0.0,1.0,2.0,0.0,4.0,0.0,2.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0
INFP,NF,0.63424,0.131118665680352,0.71312,0.1566160833089003,-6.253120000000001,3.088296635324253,0.66,0.4785181206984066,0.090166,0.0833973341961265,0.19060082,0.2019208065896729,0.191746,0.1386833041906072,0.54764,0.2211450498230166,134.5047,27.90690645938121,0.0786638438,0.227400059461347,2.0,8.0,1.0,5.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,5.0,1.0,4.0,4.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,3.0,2.0
INFP,NF,0.57184,0.1145818235398367,0.58038,0.2034047829189021,-7.7151,3.2572493544619605,0.72,0.4535573676110727,0.058514,0.0540650930804333,0.33741492,0.3257938369049021,0.156456,0.1175942421192119,0.389894,0.2192326472876124,122.16224,32.48300415480096,0.0341289394,0.1091227404343266,0.0,10.0,1.0,1.0,3.0,0.0,2.0,0.0,2.0,4.0,1.0,2.0,0.0,5.0,2.0,3.0,1.0,1.0,0.0,1.0,1.0,3.0,4.0,3.0
INFP,NF,0.5089655172413794,0.1635799242743918,0.4988965517241379,0.2144100452117034,-9.93248275862069,3.309294989880664,0.6551724137931034,0.4837252813149744,0.0715310344827586,0.0549262954424789,0.3864241379310346,0.3152316094728405,0.1538413793103448,0.1463670521015119,0.2870689655172414,0.2027992552526623,119.84596551724138,31.091829237280283,0.0631742793103448,0.1620892569855977,0.0,1.0,0.0,3.0,0.0,0.0,1.0,1.0,2.0,2.0,3.0,1.0,0.0,4.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,0.0
INFP,NF,0.5035000000000001,0.1495546108705882,0.5660000000000001,0.2120952808604315,-8.320240000000002,3.4817538013278924,0.78,0.4184519575964801,0.042488,0.0436786906434537,0.257215878,0.3306927514396834,0.189936,0.1216036532077444,0.4811979999999999,0.2341797865847903,124.73503999999998,32.02827657182997,0.0563693278,0.1763594735583789,0.0,7.0,0.0,2.0,5.0,2.0,2.0,5.0,0.0,3.0,1.0,3.0,1.0,0.0,5.0,8.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0
INFP,NF,0.57994,0.1174816372972424,0.564528,0.206388422235001,-7.91252,3.988949006074309,0.78,0.4184519575964802,0.0463499999999999,0.0280769151308562,0.3958428220000001,0.318474099477359,0.146226,0.0882160076407997,0.42968,0.1900382818577051,125.28608,26.97843109978255,0.0386553751999999,0.1203762729666621,0.0,6.0,1.0,8.0,7.0,1.0,5.0,0.0,2.0,4.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,1.0,3.0,0.0,0.0,2.0,2.0,0.0
INFP,NF,0.6071,0.1246680899551333,0.6219399999999999,0.1633739181841983,-6.62772,2.193135199123085,0.5,0.5050762722761054,0.065358,0.0491299322289002,0.2667356199999999,0.2646575377012284,0.219072,0.1643297978618184,0.4570240000000001,0.2046336243840963,122.40286,25.7268569001266,0.0118290643999999,0.0502877461452976,1.0,0.0,3.0,1.0,2.0,1.0,3.0,1.0,1.0,6.0,2.0,4.0,0.0,6.0,4.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,3.0
INFP,NF,0.61266,0.1194467877426631,0.70962,0.1471425644934676,-4.86336,1.5345325122070264,0.6,0.4948716593053935,0.07756,0.0780639298450772,0.17427868,0.171885816035119,0.14715,0.0945324288381548,0.49872,0.2066862000863203,123.18956,27.316811480022736,0.000306243,0.0013378530658045,2.0,2.0,1.0,8.0,2.0,3.0,3.0,1.0,2.0,2.0,2.0,5.0,0.0,3.0,2.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0
INFP,NF,0.5235,0.1313758459657855,0.51605625,0.2306793192871311,-9.51034375,5.571564120513371,0.75,0.4399413450640598,0.058434375,0.0517426922337519,0.4207321687499999,0.3324264276634246,0.163565625,0.1405218238345572,0.336771875,0.1984825518200935,126.9839375,34.198501312133075,0.1410837259375,0.2498926278992385,1.0,2.0,0.0,2.0,2.0,1.0,3.0,2.0,2.0,3.0,1.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0
INFP,NF,0.60382,0.1312504522829913,0.62052,0.1521679040415822,-5.08542,1.3764153693487993,0.6,0.4948716593053935,0.0852319999999999,0.0838056240867606,0.4613590000000001,0.2410307558683949,0.155976,0.1100841896005053,0.449188,0.2000550430787099,116.31458,30.10226681076577,0.0003236154,0.0022622592650027,3.0,4.0,2.0,1.0,1.0,3.0,3.0,2.0,3.0,1.0,2.0,3.0,1.0,3.0,2.0,5.0,1.0,1.0,0.0,0.0,1.0,3.0,3.0,2.0
INFP,NF,0.6719200000000001,0.107270940584473,0.8308,0.0952217605039383,-3.75134,1.3935698925084896,0.48,0.5046720495044484,0.103862,0.0776308057147313,0.11311286,0.1314603988465665,0.175638,0.1129863200857989,0.57192,0.1649527873084184,120.32437999999998,24.31901057742477,0.0043364238,0.0224522372471729,4.0,2.0,2.0,5.0,3.0,0.0,2.0,0.0,3.0,1.0,3.0,6.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,5.0,0.0,1.0,1.0,1.0
INFP,NF,0.5746451612903226,0.1524988630311926,0.5504516129032259,0.1834433316149117,-6.209870967741937,2.7824751180910314,0.8387096774193549,0.3738782505529829,0.0449709677419354,0.029243360426467,0.424846129032258,0.3157265416430008,0.1739129032258064,0.1323923455540021,0.3978838709677419,0.2066839569596927,119.19712903225806,30.19717846835135,0.0106827954838709,0.040412015381867,0.0,4.0,1.0,2.0,2.0,1.0,0.0,4.0,3.0,2.0,1.0,0.0,0.0,2.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0
INFP,NF,0.5854074074074074,0.1378865919903463,0.5390000000000001,0.149769309786238,-7.625999999999999,2.213846652322604,0.4444444444444444,0.5063696835418333,0.0927185185185185,0.0794946637640009,0.2895255555555555,0.2890821257057656,0.1434259259259259,0.0887699515714315,0.371137037037037,0.1876271735858275,117.52855555555556,30.527413529398,0.014956217037037,0.0719465003554067,1.0,3.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0
INFP,NF,0.6092380952380951,0.1290057769101464,0.5232857142857142,0.1822183149019721,-8.099142857142857,2.6955025558458345,0.7619047619047619,0.4364357804719847,0.0522095238095238,0.042948991894594,0.4789380952380953,0.2851883280854784,0.1950142857142857,0.1283252324592256,0.5177619047619049,0.23320654038039,116.65342857142856,32.74530575299523,0.0396411457142857,0.1589865100610646,2.0,3.0,2.0,1.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0
INFP,NF,0.5383181818181817,0.1429113565961636,0.4733636363636364,0.1849716955064426,-9.542227272727272,4.4625747738894095,0.6818181818181818,0.4767312946227962,0.0628999999999999,0.055060875401686,0.5041031818181818,0.3054323370379134,0.1710818181818182,0.1080937407833441,0.359090909090909,0.1712947637959085,123.20863636363634,27.52055426411919,0.0788219813636363,0.1710579097024878,0.0,4.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
INFP,NF,0.63174,0.1438866915319134,0.409356,0.1675763184769426,-9.084,2.912359727724834,0.74,0.443087497693452,0.074106,0.0541427870711947,0.564242,0.2909899669285201,0.158446,0.1203862579621214,0.448658,0.2083126556062168,110.62045999999998,30.30219085917245,0.083900977,0.2316387117476515,1.0,4.0,4.0,2.0,4.0,4.0,2.0,2.0,1.0,5.0,0.0,4.0,0.0,2.0,1.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,4.0,2.0
INFP,NF,0.64498,0.1346136557951332,0.8136999999999999,0.1281966362703031,-4.0242,1.5495207685748835,0.48,0.5046720495044485,0.104798,0.0724569189101992,0.0779696399999999,0.1309486782833392,0.180578,0.1226922386481304,0.51446,0.1729649262546766,128.28045999999998,28.463154280585425,0.0181767434,0.1271132271875917,2.0,4.0,5.0,1.0,2.0,1.0,2.0,0.0,3.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,5.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0
INFP,NF,0.5195199999999999,0.1229946473034746,0.5655600000000001,0.1783279666049871,-7.215020000000001,2.532525113117623,0.78,0.4184519575964802,0.0418519999999999,0.0288733210661287,0.3078135999999999,0.2909981044314444,0.16368,0.1190786226295338,0.3929020000000001,0.1943620716443348,117.29018000000002,27.72637185850912,0.0252058825999999,0.0836467277596467,3.0,3.0,0.0,3.0,5.0,4.0,0.0,4.0,2.0,3.0,1.0,2.0,1.0,4.0,1.0,5.0,0.0,3.0,3.0,0.0,0.0,2.0,1.0,0.0
INFP,NF,0.49666,0.1486694196078353,0.65096,0.2290741756706409,-7.282140000000001,3.867704603297329,0.66,0.4785181206984066,0.076504,0.0825375807046186,0.204690222,0.2927505010799715,0.2140319999999999,0.1592759810479141,0.392896,0.2186250914143167,125.8505,37.40672747593919,0.1006213221999999,0.2331985961347048,0.0,3.0,1.0,5.0,3.0,2.0,3.0,2.0,2.0,3.0,1.0,5.0,3.0,1.0,1.0,5.0,0.0,0.0,1.0,1.0,3.0,2.0,2.0,1.0
INFP,NF,0.56634,0.1503384766153376,0.6224799999999999,0.1355289320719802,-7.33888,2.323047915553871,0.44,0.5014265364224069,0.049304,0.0340231791337515,0.12346149,0.1587308430915555,0.1613379999999999,0.1253482656848673,0.3492120000000001,0.204106331471953,112.50804,24.00885578618091,0.0576257649999999,0.1705313583988633,5.0,3.0,1.0,1.0,2.0,1.0,3.0,0.0,4.0,3.0,2.0,0.0,0.0,5.0,4.0,0.0,2.0,1.0,2.0,0.0,2.0,4.0,2.0,3.0
INFP,NF,0.55092,0.1408178502135844,0.534242,0.2496862717941236,-8.30648,3.9114920804611386,0.74,0.4430874976934521,0.049976,0.0484095561488701,0.4502142259999999,0.3357265977271319,0.152096,0.0874099839251553,0.42406,0.1993442730144848,119.05904,28.799547524761923,0.0197599094,0.0725954824801428,4.0,7.0,0.0,6.0,6.0,0.0,1.0,2.0,1.0,5.0,1.0,2.0,1.0,0.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,2.0
INFP,NF,0.70308,0.0942436789413919,0.7981,0.1092313123231463,-3.711440000000001,1.4153405180523928,0.5,0.5050762722761054,0.100892,0.0621187074257417,0.1225637,0.1411317725867552,0.16901,0.1325433841180667,0.65706,0.19042556100932,120.6284,24.63675792429694,0.00051176,0.003236896690678,2.0,3.0,6.0,2.0,4.0,0.0,2.0,1.0,3.0,0.0,2.0,5.0,1.0,5.0,3.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0
INFP,NF,0.5781666666666666,0.1126110226587185,0.5251666666666667,0.1554517366395191,-7.650583333333333,2.003429580328026,0.5,0.5222329678670935,0.0397083333333333,0.0104226552482677,0.4373666666666666,0.2763595955645579,0.1812249999999999,0.0991644009163112,0.4155833333333333,0.1786354634104851,123.28174999999996,23.09123286257441,0.0141275975,0.0487722632045219,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
INFP,NF,0.5740000000000001,0.1552749683286835,0.54135,0.1848983433360641,-9.17,3.274919637423023,0.75,0.4442616583193193,0.049845,0.0302853008465892,0.3510494999999999,0.2968878893574227,0.1837099999999999,0.1085686922983252,0.479,0.2227204998481989,124.17725000000004,30.27925450287705,0.1477841765,0.2851828008989691,1.0,2.0,1.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0
INFP,NF,0.5740000000000001,0.1552749683286835,0.54135,0.1848983433360641,-9.17,3.274919637423023,0.75,0.4442616583193193,0.049845,0.0302853008465892,0.3510494999999999,0.2968878893574227,0.1837099999999999,0.1085686922983252,0.479,0.2227204998481989,124.17725000000004,30.27925450287705,0.1477841765,0.2851828008989691,1.0,2.0,1.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0
INFP,NF,0.52904,0.1427629632414142,0.6012000000000001,0.2329256691456284,-8.756359999999999,3.369097709767288,0.76,0.4314191105869001,0.0551959999999999,0.0362535062906658,0.3182642044,0.3267951206148284,0.153032,0.1008726018909242,0.4587299999999999,0.2572794615326505,123.96848,38.11491679293351,0.1899481781999999,0.310830088790213,2.0,5.0,0.0,4.0,7.0,1.0,1.0,2.0,2.0,2.0,0.0,7.0,0.0,1.0,2.0,3.0,0.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0
INFP,NF,0.6374186046511627,0.1370704081429789,0.5272790697674418,0.1648917863878055,-7.4787441860465105,2.3143166439014355,0.7906976744186046,0.4116250914932711,0.0612976744186046,0.0389125606381189,0.421446511627907,0.2911650557500376,0.1782325581395349,0.1248697087080126,0.4163511627906976,0.1902628074308609,112.98986046511628,23.203629802849505,0.005273116744186,0.0261109218309258,0.0,3.0,3.0,2.0,3.0,2.0,0.0,3.0,0.0,6.0,0.0,4.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,4.0,2.0
INFP,NF,0.5080454545454546,0.160232237639179,0.5247499999999999,0.2150038533997569,-7.921,3.0312342869408138,0.8181818181818182,0.390153653257413,0.0443113636363636,0.0260877340500223,0.3416783529545454,0.33689852797198,0.188825,0.1331006213620986,0.3755886363636362,0.2224453193493242,121.92168181818182,32.5621277101587,0.0918836540909091,0.1966167458584728,2.0,6.0,1.0,2.0,6.0,1.0,1.0,2.0,1.0,5.0,0.0,4.0,1.0,5.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
INFP,NF,0.59486,0.1565447070524023,0.566622,0.2035631710505691,-7.447940000000001,4.227218970057776,0.48,0.5046720495044485,0.072618,0.0784276390524854,0.3359967,0.3206342233022908,0.147632,0.074337200399701,0.478986,0.2216066786089301,120.62464,29.766412645566184,0.0569813853999999,0.1772375545504158,1.0,0.0,2.0,3.0,2.0,2.0,1.0,2.0,4.0,3.0,2.0,5.0,1.0,5.0,3.0,0.0,2.0,1.0,3.0,1.0,2.0,1.0,0.0,4.0
INFP,NF,0.611,0.1608184946929118,0.7218333333333332,0.1593531963170823,-6.164777777777778,2.621510533475725,0.5555555555555556,0.5113099925649136,0.0832444444444444,0.0684281436959472,0.1697027222222222,0.2081033891246214,0.2188444444444444,0.1904955803786294,0.4909444444444445,0.2518343228072592,124.91244444444445,26.906088390859267,0.2072995777777778,0.3538142721989613,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,1.0,0.0
INFP,NF,0.53836,0.1422813768702061,0.5203717999999999,0.2368112545733674,-8.786839999999998,5.884821133203278,0.78,0.4184519575964802,0.048796,0.0298592409379032,0.3906157,0.3396876881453921,0.144768,0.0912711824784822,0.369572,0.1856072846037008,116.94292,30.92811432578086,0.0807151617999999,0.2208011145158942,2.0,8.0,1.0,2.0,6.0,2.0,3.0,3.0,0.0,3.0,0.0,2.0,0.0,4.0,1.0,4.0,2.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0
INFP,NF,0.6684242424242424,0.0955058997860309,0.6703939393939394,0.1486041174130825,-6.225939393939393,1.913891682204644,0.5454545454545454,0.5056498968474316,0.1028545454545454,0.0974825468061754,0.1724945454545454,0.1901237610099489,0.1665575757575757,0.1342364332770332,0.5288030303030303,0.1986517028696968,117.7628787878788,27.30142055800116,0.0144884,0.0539949530133165,0.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,1.0,4.0,2.0,2.0,0.0,3.0,0.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,0.0,1.0
INFP,NF,0.4962857142857143,0.1255185814360339,0.5944285714285714,0.163869329475827,-7.004428571428574,3.0756306275531298,0.5714285714285714,0.50709255283711,0.0632571428571428,0.0634067391641343,0.2764290476190476,0.2942718143809352,0.1573285714285714,0.1141024151490981,0.3175142857142857,0.1920444070669965,125.36080952380956,32.45108642806746,0.0089767004761904,0.0316506293984025,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0
INFP,NF,0.5380400000000001,0.1529152039263484,0.49957,0.2350159232555816,-9.03334,4.359671217756997,0.82,0.3880879344916035,0.059324,0.05517009157217,0.404754368,0.3632690072367687,0.1701399999999999,0.1248244873935448,0.3758419999999999,0.1992390811695991,120.89322,31.96616484710428,0.0992691964,0.2529702676120335,0.0,7.0,1.0,5.0,2.0,2.0,3.0,0.0,0.0,3.0,1.0,5.0,1.0,4.0,1.0,5.0,1.0,0.0,0.0,0.0,1.0,7.0,1.0,0.0
INFP,NF,0.5894,0.1523220272974333,0.4485444,0.1960606814557624,-10.092200000000002,4.625106149912582,0.66,0.4785181206984066,0.1028239999999999,0.1126815733084398,0.477218,0.2908329878336447,0.149092,0.1046032188992367,0.374976,0.238393676775477,110.64667999999998,31.72070197414056,0.0409702543999999,0.1459674622400588,1.0,4.0,6.0,5.0,4.0,0.0,0.0,1.0,1.0,4.0,2.0,5.0,1.0,4.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,3.0,1.0,2.0
